timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772269075238,302,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-13,text,true,,502765,312,1,1,https://baomoi.com/,160,0,32
1772269075541,183,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-13,text,true,,281331,323,1,1,https://baomoi.com/tin-moi.epi,76,0,0
1772269075840,332,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-14,text,true,,502818,312,1,1,https://baomoi.com/,135,0,29
1772269076173,186,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-14,text,true,,281331,323,1,1,https://baomoi.com/tin-moi.epi,82,0,0
1772269076440,325,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-15,text,true,,502540,312,1,1,https://baomoi.com/,159,0,28
1772269076766,174,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-15,text,true,,281355,323,1,1,https://baomoi.com/tin-moi.epi,87,0,0
1772269077039,278,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-16,text,true,,502977,312,1,1,https://baomoi.com/,140,0,27
1772269077318,186,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-16,text,true,,281331,323,1,1,https://baomoi.com/tin-moi.epi,80,0,0
1772269077636,305,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-17,text,true,,502564,312,1,1,https://baomoi.com/,142,0,27
1772269077942,190,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-17,text,true,,281355,323,1,1,https://baomoi.com/tin-moi.epi,84,0,0
1772269078236,336,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-18,text,true,,502656,312,1,1,https://baomoi.com/,129,0,27
1772269078573,178,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-18,text,true,,281323,323,1,1,https://baomoi.com/tin-moi.epi,77,0,0
1772269078837,326,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-19,text,true,,502524,312,1,1,https://baomoi.com/,188,0,28
1772269079164,231,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-19,text,true,,281363,323,1,1,https://baomoi.com/tin-moi.epi,107,0,0
1772269079436,303,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-20,text,true,,502730,312,1,1,https://baomoi.com/,135,0,31
1772269079740,192,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-20,text,true,,281355,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269080035,306,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-21,text,true,,502765,312,1,1,https://baomoi.com/,153,0,20
1772269080349,246,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-21,text,true,,281387,323,1,1,https://baomoi.com/tin-moi.epi,114,0,0
1772269080637,285,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-22,text,true,,502762,312,1,1,https://baomoi.com/,156,0,29
1772269080923,194,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-22,text,true,,281347,323,1,1,https://baomoi.com/tin-moi.epi,79,0,0
1772269081236,305,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-23,text,true,,502548,312,1,1,https://baomoi.com/,155,0,33
1772269081543,205,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-23,text,true,,281371,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269081841,285,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-24,text,true,,503022,312,1,1,https://baomoi.com/,151,0,29
1772269082127,584,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-24,text,true,,286541,323,2,2,https://baomoi.com/tin-moi.epi,446,0,0
1772269082448,316,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-25,text,true,,502565,312,1,1,https://baomoi.com/,144,0,33
1772269082766,201,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-25,text,true,,286533,323,1,1,https://baomoi.com/tin-moi.epi,79,0,0
1772269083048,228,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-26,text,true,,502525,312,1,1,https://baomoi.com/,127,0,26
1772269083278,241,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-26,text,true,,286454,323,1,1,https://baomoi.com/tin-moi.epi,133,0,0
1772269083637,322,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-27,text,true,,502985,312,1,1,https://baomoi.com/,167,0,31
1772269083960,215,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-27,text,true,,286557,323,1,1,https://baomoi.com/tin-moi.epi,87,0,0
1772269084246,332,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-28,text,true,,502779,312,1,1,https://baomoi.com/,172,0,29
1772269084579,214,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-28,text,true,,286540,323,1,1,https://baomoi.com/tin-moi.epi,91,0,0
1772269084849,326,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-29,text,true,,502550,312,1,1,https://baomoi.com/,163,0,28
1772269085176,189,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-29,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,84,0,0
1772269085436,267,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-30,text,true,,502543,312,1,1,https://baomoi.com/,136,0,26
1772269085703,187,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-30,text,true,,286477,323,1,1,https://baomoi.com/tin-moi.epi,84,0,0
1772269086037,306,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-31,text,true,,502551,312,1,1,https://baomoi.com/,148,0,29
1772269086345,186,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-31,text,true,,286453,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269086636,307,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-32,text,true,,502769,312,1,1,https://baomoi.com/,150,0,29
1772269086944,197,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-32,text,true,,286501,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269087251,319,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-33,text,true,,502561,312,1,1,https://baomoi.com/,167,0,30
1772269087571,173,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-33,text,true,,286509,323,1,1,https://baomoi.com/tin-moi.epi,77,0,0
1772269087851,313,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-34,text,true,,502998,312,1,1,https://baomoi.com/,141,0,27
1772269088165,178,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-34,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,79,0,0
1772269088436,268,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-35,text,true,,502778,312,1,1,https://baomoi.com/,135,0,29
1772269088705,192,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-35,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269089049,290,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-36,text,true,,502520,312,1,1,https://baomoi.com/,149,0,28
1772269089340,231,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-36,text,true,,286501,323,1,1,https://baomoi.com/tin-moi.epi,110,0,0
1772269089636,335,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-37,text,true,,502517,312,1,1,https://baomoi.com/,140,0,30
1772269089973,200,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-37,text,true,,286525,323,1,1,https://baomoi.com/tin-moi.epi,82,0,0
1772269090235,294,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-38,text,true,,502528,312,1,1,https://baomoi.com/,160,0,29
1772269090530,202,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-38,text,true,,286533,323,1,1,https://baomoi.com/tin-moi.epi,77,0,0
1772269090837,485,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-39,text,true,,502742,312,1,1,https://baomoi.com/,339,0,29
1772269091323,213,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-39,text,true,,286540,323,2,2,https://baomoi.com/tin-moi.epi,96,0,0
1772269091436,267,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-40,text,true,,502998,312,1,1,https://baomoi.com/,132,0,27
1772269091705,172,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-40,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269092037,312,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-41,text,true,,502840,312,1,1,https://baomoi.com/,137,0,26
1772269092350,179,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-41,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,87,0,0
1772269092636,254,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-42,text,true,,502826,312,1,1,https://baomoi.com/,128,0,26
1772269092892,224,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-42,text,true,,286524,323,1,1,https://baomoi.com/tin-moi.epi,97,0,0
1772269093246,268,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-43,text,true,,503242,312,1,1,https://baomoi.com/,145,0,26
1772269093515,191,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-43,text,true,,286493,323,1,1,https://baomoi.com/tin-moi.epi,80,0,0
1772269093836,266,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-44,text,true,,503250,312,1,1,https://baomoi.com/,129,0,25
1772269094103,192,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-44,text,true,,286485,323,1,1,https://baomoi.com/tin-moi.epi,81,0,0
1772269094436,330,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-45,text,true,,502887,312,1,1,https://baomoi.com/,150,0,28
1772269094767,193,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-45,text,true,,286499,323,1,1,https://baomoi.com/tin-moi.epi,85,0,0
1772269095036,270,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-46,text,true,,502841,312,1,1,https://baomoi.com/,127,0,26
1772269095307,238,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-46,text,true,,286525,323,1,1,https://baomoi.com/tin-moi.epi,138,0,0
1772269095635,294,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-47,text,true,,503038,312,1,1,https://baomoi.com/,144,0,29
1772269095930,226,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-47,text,true,,286540,323,1,1,https://baomoi.com/tin-moi.epi,103,0,0
1772269096236,284,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-48,text,true,,502793,312,1,1,https://baomoi.com/,137,0,25
1772269096521,252,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-48,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,159,0,0
1772269096837,316,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-49,text,true,,502832,312,1,1,https://baomoi.com/,156,0,28
1772269097154,226,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-49,text,true,,286517,323,1,1,https://baomoi.com/tin-moi.epi,109,0,0
1772269097435,264,GET - Trang chu,200,OK,Thread Group 2 - Kich ban tai nang 2-50,text,true,,503226,312,1,1,https://baomoi.com/,143,0,28
1772269097700,260,GET - Tin moi,200,OK,Thread Group 2 - Kich ban tai nang 2-50,text,true,,286564,323,1,1,https://baomoi.com/tin-moi.epi,100,0,0
